suite	backend	repeat	file	proof	goal_hash	status	category	milliseconds	synthetic	message	goal
plean	crush-verify	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_G2_using_topology_causal_global_time_linking_lresp_earliest_le_trueTime_lemma_lresp_trueTime_le_latest_lemma_lc_currEarly_bounds_earliest_lemma	-	pass	-	747.347	false	-	-
plean	crush-verify	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_G2_using_topology_causal_global_time_linking_lresp_earliest_le_trueTime_lemma_lresp_trueTime_le_latest_lemma_lc_currEarly_bounds_earliest_lemma	-	pass	-	703.606	false	-	-
plean	crush-verify	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_G2_using_topology_causal_global_time_linking_lresp_earliest_le_trueTime_lemma_lresp_trueTime_le_latest_lemma_lc_currEarly_bounds_earliest_lemma	-	pass	-	465.476	false	-	-
plean	crush-verify	1	Examples/ClockBound.lean	ClockBound.base_Safety_g3	-	pass	-	234.784	false	-	-
plean	crush-verify	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_G3_using_topology_causal_global_time_linking_lresp_earliest_le_trueTime_lemma_lresp_trueTime_le_latest_lemma_lc_currEarly_bounds_earliest_lemma	-	pass	-	534.376	false	-	-
plean	crush-verify	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_G3_using_topology_causal_global_time_linking_lresp_earliest_le_trueTime_lemma_lresp_trueTime_le_latest_lemma_lc_currEarly_bounds_earliest_lemma	-	pass	-	517.570	false	-	-
plean	crush-verify	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_G3_using_topology_causal_global_time_linking_lresp_earliest_le_trueTime_lemma_lresp_trueTime_le_latest_lemma_lc_currEarly_bounds_earliest_lemma	-	pass	-	482.493	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gc_is_unique	-	pass	-	57150.953	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gc_kind	-	pass	-	57562.872	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_global	-	pass	-	57584.455	false	-	-
